pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
22878,SG,nse_cm,,743MH36,743MH36-SG,,743MH36-SG,IN2220230261,,,,SDL MH 7.43% 2036,,,1,100,-1,-1,2,-1,NSE,,,1393718400,,1393718400,0,0,0,0,0,95.00-105.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
22881,SG,nse_cm,,742MP45,742MP45-SG,,742MP45-SG,IN2120230221,,,,SDL MP 7.42% 2045,,,1,100,-1,-1,2,-1,NSE,,,1393718400,,1393718400,0,0,0,0,0,95.00-105.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
22942,ST,nse_cm,,PURVFLEXI,PURVFLEXI-ST,,PURVFLEXI-ST,INE0R6C01012,,,,PURV FLEXIPACK LIMITED,,,5,800,-1,-1,2,-1,NSE,,,1394064000,,1394064000,0,0,1411344000,1411862400,0,48.45-53.55,0,0,1465586470,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,686135.00,800,0,5355,4845,1,1,1,0,0,1,0,2.09828e+07,0,0,686135,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,Gross settlement (Trade for Trade)"
22951,BL,nse_cm,,EXICOM,EXICOM-BL,,EXICOM-BL,INE777F01014,,,,EXICOM TELE SYSTEMS LTD,,,1,1,-1,-1,2,-1,NSE,,,1394064000,,1394064000,0,0,0,0,1436313600,145.05-154.01,0,0,1465579310,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,678431.00,1,0,15401,14505,1,1,1,0,0,1,0,1.3908e+08,0,0,678431,
22993,SG,nse_cm,,742KA35,742KA35-SG,,742KA35-SG,IN1920230290,,,,SDL KA 7.42% 2035,,,1,100,-1,-1,2,-1,NSE,,,1394582400,,1394582400,0,0,0,0,0,95.00-105.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+08,0,0,999900,
23009,N3,nse_cm,,83044SMF29,83044SMF29-N3,,83044SMF29-N3,INE535H07CF4,,,,SMFG 8.3044% 2029 SR 105,,,1,1,-1,-1,2,-1,NSE,,,1394582400,,1394582400,0,0,0,0,1455926400,80000.00-120000.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,408.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,12500,0,0,408,
23034,N2,nse_cm,,950BCIPL28,950BCIPL28-N2,,950BCIPL28-N2,INE087M08118,,,,BCIPL 9.50% 2028,,,1,1,-1,-1,2,-1,NSE,,,1394668800,,1394668800,0,0,0,0,1456012800,80000.00-120000.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,70000,0,0,999,
23050,N1,nse_cm,,740EXIM29,740EXIM29-N1,,740EXIM29-N1,INE514E08GC2,,,,EXIM 7.40% 2029 SR Z02,,,1,1,-1,-1,2,-1,NSE,,,1394755200,,1394755200,0,0,0,0,1456272000,80000.00-120000.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,200000,0,0,1000,
23059,BL,nse_cm,,JGCHEM,JGCHEM-BL,,JGCHEM-BL,INE0MB501011,,,,J.G.CHEMICALS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1394755200,,1394755200,0,0,0,0,1438819200,417.20-443.00,0,0,1465579310,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,228219.00,1,0,44300,41720,1,1,1,0,0,1,0,3.91861e+07,0,0,228219,
23061,N1,nse_cm,,735PGCIL34,735PGCIL34-N1,,735PGCIL34-N1,INE752E08734,,,,PGCL 7.35% 2034 SR LXXVI,,,1,1,-1,-1,2,-1,NSE,,,1394755200,,1394755200,0,0,0,0,1456444800,80000.00-120000.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,120000,0,0,999,
23083,SG,nse_cm,,736KA34,736KA34-SG,,736KA34-SG,IN1920230316,,,,SDL KA 7.36% 2034,,,1,100,-1,-1,2,-1,NSE,,,1394928000,,1394928000,0,0,0,0,0,95.00-105.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
23093,SG,nse_cm,,738PY38,738PY38-SG,,738PY38-SG,IN3820230057,,,,SDL PY 7.38% 2038,,,1,100,-1,-1,2,-1,NSE,,,1394928000,,1394928000,0,0,0,0,0,95.00-105.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,654000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+07,0,0,654000,
23096,SG,nse_cm,,737TS41,737TS41-SG,,737TS41-SG,IN4520230462,,,,SDL TS 7.37% 2041,,,1,100,-1,-1,2,-1,NSE,,,1394928000,,1394928000,0,0,0,0,0,95.00-105.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
23113,SM,nse_cm,,PRATHAM,PRATHAM-SM,,PRATHAM-SM,INE0QA601016,,,,PRATHAM EPC PROJECTS LTD,,,5,400,-1,-1,2,-1,NSE,,,1395187200,,1395187200,0,0,1411603200,1412121600,0,94.65-141.95,0,0,1465586470,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,595548.00,400,0,14195,9465,1,1,1,0,0,1,0,1.82125e+07,0,0,595548,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
2313,EQ,nse_cm,,MURUDCERA,MURUDCERA-EQ,,MURUDCERA,INE692B01014,,,,MURUDESHWAR CERAMICS LTD,,,1,1,-1,-1,2,-1,NSE,,,473040000,,,0,0,0,0,1439596800,24.60-36.88,0,0,1465586470,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1979829.00,1,0,3688,2460,1,1,1,0,0,1,0,6.05453e+07,0,0,1979829,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
23195,SG,nse_cm,,747CG34,747CG34-SG,,747CG34-SG,IN3520230282,,,,SDL CG 7.47% 2034,,,1,100,-1,-1,2,-1,NSE,,,1395532800,,1395532800,0,0,0,0,0,95.00-105.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
23201,SG,nse_cm,,745KA35,745KA35-SG,,745KA35-SG,IN1920230340,,,,SDL KA 7.45% 2035,,,1,100,-1,-1,2,-1,NSE,,,1395532800,,1395532800,0,0,0,0,0,95.00-105.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
23203,SG,nse_cm,,748UP36,748UP36-SG,,748UP36-SG,IN3320230318,,,,SDL UP 7.48% 2036,,,1,100,-1,-1,2,-1,NSE,,,1395532800,,1395532800,0,0,0,0,0,95.00-105.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+08,0,0,999900,
23206,SG,nse_cm,,745MH37,745MH37-SG,,745MH37-SG,IN2220230295,,,,SDL MH 7.45% 2037,,,1,100,-1,-1,2,-1,NSE,,,1395532800,,1395532800,0,0,0,0,0,95.00-105.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+08,0,0,999900,
23208,SG,nse_cm,,745MH38,745MH38-SG,,745MH38-SG,IN2220230303,,,,SDL MH 7.45% 2038,,,1,100,-1,-1,2,-1,NSE,,,1395532800,,1395532800,0,0,0,0,0,95.00-105.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+08,0,0,999900,
23233,ST,nse_cm,,ENSER,ENSER-ST,,ENSER-ST,INE0R9I01021,,,,ENSER COMMUNICATIONS LTD,,,5,5000,-1,-1,2,-1,NSE,,,1395532800,,1395532800,0,0,0,0,1423353600,14.45-15.95,0,0,1465586470,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,2850151.00,5000,0,1595,1445,1,1,1,0,0,1,0,8.71606e+07,0,0,2850151,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,Gross settlement (Trade for Trade)"
23313,Z3,nse_cm,,957SCL31,957SCL31-Z3,,957SCL31-Z3,INE148I07ST1,,,,SEC RE NCD 9.57% SR X,,,1,1,-1,-1,2,-1,NSE,,,1396051200,,1396051200,0,0,0,0,1465603200,800.00-1200.00,0,0,1465577417,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,3.00,1,0,120000,80000,1,1,1,0,0,1,0,100,0,0,3,
23325,SG,nse_cm,,747RJ33,747RJ33-SG,,747RJ33-SG,IN2920230546,,,,SDL RJ 7.47% 2033,,,1,100,-1,-1,2,-1,NSE,,,1396396800,,1396396800,0,0,0,0,0,95.00-105.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999983.00,100,0,10500,9500,1,1,1,0,0,1,0,9.96e+07,0,0,999983,
23334,SG,nse_cm,,753WB44,753WB44-SG,,753WB44-SG,IN3420230317,,,,SDL WB 7.53% 2044,,,1,100,-1,-1,2,-1,NSE,,,1396396800,,1396396800,0,0,0,0,0,95.00-105.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000,
23346,SG,nse_cm,,744RJ34A,744RJ34A-SG,,744RJ34A-SG,IN2920230553,,,,SDL RJ 7.44% 2034,,,1,100,-1,-1,2,-1,NSE,,,1396396800,,1396396800,0,0,0,0,0,95.00-105.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
23363,NL,nse_cm,,MUTF27,MUTF27-NL,,MUTF27-NL,INE414G07JC6,,,,MFL REPO RATE LINK 2027,,,1,1,-1,-1,2,-1,NSE,,,1396396800,,1396396800,0,0,0,0,1457654400,80000.00-120000.00,0,0,1465577417,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,621.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,19000,0,0,621,
23402,EQ,nse_cm,,SRM,SRM-EQ,,SRM,INE0R6Z01013,,,,SRM CONTRACTORS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1396569600,,1396569600,0,0,1411603200,1412121600,0,381.50-572.20,0,0,1465586470,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,209687.00,1,0,57220,38150,1,1,1,0,0,1,0,2.29442e+07,0,0,209687,
15247,BL,nse_cm,,KAVDEFENCE,KAVDEFENCE-BL,,KAVDEFENCE-BL,INE641C01019,,,,KAVVERI DFS & WIR TEC LTD,,,1,1,-1,-1,2,-1,NSE,,,886032000,,886032000,0,0,1410739200,1411257600,0,57.38-60.92,0,0,1465579303,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1124038.00,1,0,6092,5738,1,1,1,0,0,1,0,3.43743e+07,0,0,1124038,
1525,SG,nse_cm,,656UP30,656UP30-SG,,656UP30-SG,IN3320200196,,,,SDL UP 6.56% 2030,,,1,100,-1,-1,2,-1,NSE,,,1292716800,,1292716800,0,0,0,0,0,95.00-105.00,0,0,1465577413,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
15263,BL,nse_cm,,RPOWER,RPOWER-BL,,RPOWER-BL,INE614G01033,,,,RELIANCE POWER LTD.,,,1,1,-1,-1,2,-1,NSE,,,887155200,,887155200,0,0,1221436800,1221696000,0,25.87-27.47,0,0,1465579303,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,3598120.00,1,0,2747,2587,1,1,1,0,0,1,0,4.13577e+09,0,0,3598120,
15275,BE,nse_cm,,CORDSCABLE,CORDSCABLE-BE,,CORDSCABLE,INE792I01017,,,,CORDS CABLE INDUS LTD.,,,1,1,-1,-1,2,-1,NSE,,,887328000,,887328000,0,0,0,0,1442966400,193.37-213.71,0,0,1465586470,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,422738.00,1,0,21371,19337,1,1,1,0,0,1,0,1.29278e+07,0,0,422738,"Stage I ESM Scrip,Gross settlement (Trade for Trade)"
1528,SG,nse_cm,,66ML30,66ML30-SG,,66ML30-SG,IN2420200072,,,,SDL ML 6.6% 2030,,,1,100,-1,-1,2,-1,NSE,,,1292716800,,1292716800,0,0,0,0,0,95.00-105.00,0,0,1465577413,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,866549.00,100,0,10500,9500,1,1,1,0,0,1,0,2.65e+07,0,0,866549,
15281,BL,nse_cm,,ONMOBILE,ONMOBILE-BL,,ONMOBILE-BL,INE809I01019,,,,ONMOBILE GLOBAL LTD.,,,1,1,-1,-1,2,-1,NSE,,,887846400,,887846400,0,0,1411171200,1411689600,0,48.07-51.03,0,0,1465579303,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1990442.00,1,0,5103,4807,1,1,1,0,0,1,0,1.06321e+08,0,0,1990442,
15283,EQ,nse_cm,,KNRCON,KNRCON-EQ,,KNRCON,INE634I01029,,,,KNR CONSTRU LTD.,,,1,1,-1,-1,2,-1,NSE,,,887760000,,887760000,0,0,0,0,1442361600,97.84-146.76,0,0,1465586470,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,817548.00,1,0,14676,9784,1,1,1,0,0,1,0,2.81235e+08,0,0,817548,
16859,EQ,nse_cm,,SINDHUTRAD,SINDHUTRAD-EQ,,SINDHUTRAD,INE325D01025,,,,SINDHU TRADE LINKS LTD,,,1,1,-1,-1,2,-1,NSE,,,1371686400,,1371686400,0,0,1411257600,1411862400,0,19.87-29.79,0,0,1465586470,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,4025976.00,1,0,2979,1987,1,1,1,0,0,1,0,1.54193e+09,0,0,4025976,The scrip PE is greater than 50 for previous 4 trailing quarters
16861,BL,nse_cm,,SINDHUTRAD,SINDHUTRAD-BL,,SINDHUTRAD-BL,INE325D01025,,,,SINDHU TRADE LINKS LTD,,,1,1,-1,-1,2,-1,NSE,,,1371686400,,1371686400,0,0,1411257600,1411862400,0,24.09-25.57,0,0,1465579304,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,3988970.00,1,0,2557,2409,1,1,1,0,0,1,0,1.54193e+09,0,0,3988970,
15127,BL,nse_cm,,KOLTEPATIL,KOLTEPATIL-BL,,KOLTEPATIL-BL,INE094I01018,,,,KOLTE PATIL DEV. LTD.,,,5,1,-1,-1,2,-1,NSE,,,881971200,,881971200,0,0,1407801600,1408320000,0,345.25-366.55,0,0,1465579302,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,277657.00,1,0,36655,34525,1,1,1,0,0,1,0,8.86801e+07,0,0,277657,
15420,EQ,nse_cm,,ACL,ACL-EQ,,ACL,INE666E01020,,,,ANDHRA CEMENTS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1368144000,,1368144000,0,0,1403308800,1403827200,0,47.62-58.20,0,0,1465586469,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1889989.00,1,0,5820,4762,1,1,1,0,0,1,0,9.21721e+07,0,0,1889989,"EPS based on previous 4 trailing quarters in the scrip is zero,High low price variation was greater than 150% in previous 12 months"
15432,GB,nse_cm,,SGBDC27VII,SGBDC27VII-GB,,SGBDC27VII-GB,IN0020190461,,,,2.50%GOLDBONDS2027SR-VII,,,1,1,-1,-1,2,-1,NSE,,,1261180800,,1261180800,0,0,0,0,0,13077.00-15983.00,0,0,1465579725,,,,,,,,,,CASH,,,,,379500,,,,0,20,,0.0000,T+1,315513000,0,1,6881.00,1,0,1.5983e+06,1.3077e+06,1,1,1,0,0,1,0,648304,0,0,6881,
15500,SG,nse_cm,,739HR31,739HR31-SG,,739HR31-SG,IN1620230038,,,,SDL HR 7.39% 2031,,,1,100,-1,-1,2,-1,NSE,,,1368316800,,1368316800,0,0,0,0,0,95.00-105.00,0,0,1465577415,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
15508,SG,nse_cm,,74AS33,74AS33-SG,,74AS33-SG,IN1220230024,,,,SDL AS 7.4% 2033,,,1,100,-1,-1,2,-1,NSE,,,1368316800,,1368316800,0,0,0,0,0,95.00-105.00,0,0,1465577415,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
16821,EQ,nse_cm,,VINYLINDIA,VINYLINDIA-EQ,,VINYLINDIA,INE250B01029,,,,VINYL CHEMICALS (I) LTD.,,,5,1,-1,-1,2,-1,NSE,,,901065600,,901065600,0,0,0,0,1463875200,193.95-290.85,0,0,1465586470,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,412530.00,1,0,29085,19395,1,1,1,0,0,1,0,1.83371e+07,0,0,412530,High low price variation was greater than 75% in previous 3 months
16863,EQ,nse_cm,,LPDC,LPDC-EQ,,LPDC,INE197J01017,,,,LANDMARK PR.DEV.CO.LTD,,,1,1,-1,-1,2,-1,NSE,,,902966400,,902966400,0,0,1411603200,1412121600,0,5.96-7.28,0,0,1465586470,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,4386481.00,1,0,728,596,1,1,1,0,0,1,0,1.34143e+08,0,0,4386481,"The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
17635,EQ,nse_cm,,ZYDUSWELL,ZYDUSWELL-EQ,,ZYDUSWELL,INE768C01028,,,,ZYDUS WELLNESS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,942537600,,942537600,0,0,0,0,1442620800,397.40-596.10,0,0,1465586470,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,201077.00,1,0,59610,39740,1,1,1,0,0,1,0,3.18161e+08,0,0,201077,The scrip PE is greater than 50 for previous 4 trailing quarters
17637,SG,nse_cm,,745TS30A,745TS30A-SG,,745TS30A-SG,IN4520230165,,,,SDL TS 7.45% 2030,,,1,100,-1,-1,2,-1,NSE,,,1375574400,,1375574400,0,0,0,0,0,95.00-105.00,0,0,1465577416,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
17651,EQ,nse_cm,,POKARNA,POKARNA-EQ,,POKARNA,INE637C01025,,,,POKARNA LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1152316800,,1152316800,0,0,0,0,1441324800,650.10-975.10,0,0,1465586470,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,123054.00,1,0,97510,65010,1,1,1,0,0,1,0,3.1004e+07,0,0,123054,
17688,BL,nse_cm,,GPTINFRA,GPTINFRA-BL,,GPTINFRA-BL,INE390G01014,,,,GPT INFRAPROJECTS LTD,,,1,1,-1,-1,2,-1,NSE,,,1152662400,,1152662400,0,0,0,0,1464220800,108.98-115.72,0,0,1465579305,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,875453.00,1,0,11572,10898,1,1,1,0,0,1,0,1.26365e+08,0,0,875453,
17703,BL,nse_cm,,MIDSELIETF,MIDSELIETF-BL,,MIDSELIETF-BL,INF109KC10W0,,,,ICICI PRUD MIDCAP SEL ETF,,,1,1,-1,-1,2,-1,NSE,,,1152662400,,1152662400,0,0,0,0,1399766400,17.76-18.84,0,0,1465579305,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,1875171.00,1,0,1884,1776,1,1,1,0,0,1,0,5.73447e+07,0,0,1875171,
20503,ST,nse_cm,,AVATAR,AVATAR-ST,,AVATAR-ST,INE617I01024,,,,AVATAR INDUSTRIES LIMITED,,,5,2000,-1,-1,2,-1,NSE,,,1176940800,,1176940800,0,0,1316476800,1316995200,0,147.30-153.30,0,0,1465586471,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,340638.00,2000,0,15330,14730,1,1,1,0,0,1,0,1.04171e+07,0,0,340638,"Stage II ESM Scrip,The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult,Gross settlement (Trade for Trade)"
20528,BE,nse_cm,,PRUDMOULI,PRUDMOULI-BE,,PRUDMOULI,INE024D01016,,,,PRUDENTIAL SUGAR CORPORAT,,,1,1,-1,-1,2,-1,NSE,,,1387324800,,1387324800,0,0,1411516800,1412121600,0,14.63-16.17,0,0,1465586477,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1054640.00,1,0,1617,1463,1,1,1,0,0,1,0,3.2252e+07,0,0,1054640,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Gross settlement (Trade for Trade)"
20532,EQ,nse_cm,,AXISGOLD,AXISGOLD-EQ,,AXISGOLD,INF846K01W80,,,,AXIS MF - AXIS GOLD ETF,,,1,1,-1,-1,2,-1,NSE,,,974332800,,974332800,0,0,0,0,1280016000,100.83-151.23,0,0,1465579725,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,793115.00,1,0,15123,10083,1,1,1,0,0,1,0,4.24807e+08,0,0,793115,
20534,EQ,nse_cm,,GRAVITA,GRAVITA-EQ,,GRAVITA,INE024L01027,,,,GRAVITA INDIA LIMITED,,,10,1,-1,-1,2,-1,NSE,,,974332800,,974332800,0,0,0,0,1431129600,1264.00-1895.80,0,0,1465586470,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,63253.00,1,0,189580,126400,1,1,1,0,0,1,0,7.38085e+07,0,0,63253,
20535,BL,nse_cm,,BAJEL,BAJEL-BL,,BAJEL-BL,INE0KQN01018,,,,BAJEL PROJECTS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1387411200,,1387411200,0,0,0,0,0,195.24-207.30,0,0,1465579308,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,498723.00,1,0,20730,19524,1,1,1,0,0,1,0,1.15686e+08,0,0,498723,
20546,SG,nse_cm,,715GA30,715GA30-SG,,715GA30-SG,IN1420190192,,,,SDL GA 7.15% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.04-110.56,0,0,1465577416,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,11056,10004,1,1,1,0,0,1,0,1e+07,0,0,327000,
20549,BL,nse_cm,,BBNPPGOLD,BBNPPGOLD-BL,,BBNPPGOLD-BL,INF251K01SU9,,,,BARODABNP - BBNPPGOLD,,,5,1,-1,-1,2,-1,NSE,,,1387411200,,1387411200,0,0,0,0,0,142.00-150.70,0,0,1465579308,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,690115.00,1,0,15070,14200,1,1,1,0,0,1,0,2.29793e+07,0,0,690115,
20574,SG,nse_cm,,72AP30,72AP30-SG,,72AP30-SG,IN1020190360,,,,SDL AP 7.2% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.56-111.14,0,0,1465577416,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,944694.00,100,0,11114,10056,1,1,1,0,0,1,0,5.6035e+07,0,0,944694,
20655,N7,nse_cm,,898LTF29,898LTF29-N7,,898LTF29-N7,INE027E07998,,,,SERENCD 8.98% SR.VI OP2,,,1,1,-1,-1,2,-1,NSE,,,1387670400,,1387670400,0,0,0,0,1464480000,845.35-1268.01,0,0,1465577416,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,33270.00,1,0,126801,84535,1,1,1,0,0,1,0,1.01746e+06,0,0,33270,
